id	H vs not-H	c100	c97.5	c95	c92.5	c90	c87.5	c85	c82.5	c80
ER13_141a	0	c100_1273	c97.5_871	c95_534	c92.5_357	c90_232	c87.5_154	c85_105	c82.5_71	c80_50
ER13_141b	0	c100_1273	c97.5_871	c95_534	c92.5_357	c90_232	c87.5_154	c85_105	c82.5_71	c80_50
ER13_141c	0	c100_1273	c97.5_871	c95_534	c92.5_357	c90_232	c87.5_154	c85_105	c82.5_71	c80_50
ER13_141d	0	c100_1273	c97.5_871	c95_534	c92.5_357	c90_232	c87.5_154	c85_105	c82.5_71	c80_50
ER13_141e	0	c100_1273	c97.5_871	c95_534	c92.5_357	c90_232	c87.5_154	c85_105	c82.5_71	c80_50
ER13_143a	0	c100_1273	c97.5_871	c95_534	c92.5_357	c90_232	c87.5_154	c85_105	c82.5_71	c80_50
ER13_143b	0	c100_1273	c97.5_871	c95_534	c92.5_357	c90_232	c87.5_154	c85_105	c82.5_71	c80_50
ER13_143c	0	c100_1273	c97.5_871	c95_534	c92.5_357	c90_232	c87.5_154	c85_105	c82.5_71	c80_50
ER13_143d	0	c100_1273	c97.5_871	c95_534	c92.5_357	c90_232	c87.5_154	c85_105	c82.5_71	c80_50
ER13_143e	0	c100_1273	c97.5_871	c95_534	c92.5_357	c90_232	c87.5_154	c85_105	c82.5_71	c80_50
ER13_150a	0	c100_1327	c97.5_910	c95_557	c92.5_374	c90_245	c87.5_162	c85_111	c82.5_76	c80_52
ER13_150b	0	c100_1327	c97.5_910	c95_557	c92.5_374	c90_245	c87.5_162	c85_111	c82.5_76	c80_52
ER13_150c	0	c100_1327	c97.5_910	c95_557	c92.5_374	c90_245	c87.5_162	c85_111	c82.5_76	c80_52
ER13_150d	0	c100_1327	c97.5_910	c95_557	c92.5_374	c90_245	c87.5_162	c85_111	c82.5_76	c80_52
ER13_150e	0	c100_1327	c97.5_910	c95_557	c92.5_374	c90_245	c87.5_162	c85_111	c82.5_76	c80_52
ER13_154a	0	c100_537	c97.5_361	c95_208	c92.5_132	c90_84	c87.5_49	c85_32	c82.5_18	c80_13
ER13_154b	0	c100_537	c97.5_361	c95_208	c92.5_132	c90_84	c87.5_49	c85_32	c82.5_18	c80_13
ER13_154c	0	c100_537	c97.5_361	c95_208	c92.5_132	c90_84	c87.5_49	c85_32	c82.5_18	c80_13
ER13_154d	0	c100_537	c97.5_361	c95_208	c92.5_132	c90_84	c87.5_49	c85_32	c82.5_18	c80_13
ER13_154e	0	c100_537	c97.5_361	c95_208	c92.5_132	c90_84	c87.5_49	c85_32	c82.5_18	c80_13
ER13_2a	0	c100_1332	c97.5_915	c95_562	c92.5_378	c90_248	c87.5_165	c85_114	c82.5_78	c80_54
ER13_2b	0	c100_1332	c97.5_915	c95_562	c92.5_378	c90_248	c87.5_165	c85_114	c82.5_78	c80_54
ER13_2c	0	c100_1332	c97.5_915	c95_562	c92.5_378	c90_248	c87.5_165	c85_114	c82.5_78	c80_54
ER13_2d	0	c100_1332	c97.5_915	c95_562	c92.5_378	c90_248	c87.5_165	c85_114	c82.5_78	c80_54
ER13_2e	0	c100_1332	c97.5_915	c95_562	c92.5_378	c90_248	c87.5_165	c85_114	c82.5_78	c80_54
ER13_41a	0	c100_1245	c97.5_854	c95_523	c92.5_351	c90_228	c87.5_152	c85_105	c82.5_71	c80_50
ER13_41b	0	c100_1245	c97.5_854	c95_523	c92.5_351	c90_228	c87.5_152	c85_105	c82.5_71	c80_50
ER13_41c	0	c100_2120	c97.5_1488	c95_958	c92.5_657	c90_452	c87.5_321	c85_225	c82.5_158	c80_113
ER13_41d	0	c100_1245	c97.5_854	c95_523	c92.5_351	c90_228	c87.5_152	c85_105	c82.5_71	c80_50
ER13_41e	0	c100_1245	c97.5_854	c95_523	c92.5_351	c90_228	c87.5_152	c85_105	c82.5_71	c80_50
ER13_62a	0	c100_480	c97.5_324	c95_188	c92.5_121	c90_78	c87.5_45	c85_29	c82.5_17	c80_13
ER13_62b	0	c100_480	c97.5_324	c95_188	c92.5_121	c90_78	c87.5_45	c85_29	c82.5_17	c80_13
ER13_62c	0	c100_480	c97.5_324	c95_188	c92.5_121	c90_78	c87.5_45	c85_29	c82.5_17	c80_13
ER13_62d	0	c100_480	c97.5_324	c95_188	c92.5_121	c90_78	c87.5_45	c85_29	c82.5_17	c80_13
ER13_62e	0	c100_480	c97.5_324	c95_188	c92.5_121	c90_78	c87.5_45	c85_29	c82.5_17	c80_13
ER13_7a	0	c100_695	c97.5_472	c95_280	c92.5_180	c90_115	c87.5_68	c85_45	c82.5_26	c80_18
ER13_7b	0	c100_695	c97.5_472	c95_280	c92.5_180	c90_115	c87.5_68	c85_45	c82.5_26	c80_18
ER13_7c	0	c100_695	c97.5_472	c95_280	c92.5_180	c90_115	c87.5_68	c85_45	c82.5_26	c80_18
ER13_7d	0	c100_695	c97.5_472	c95_280	c92.5_180	c90_115	c87.5_68	c85_45	c82.5_26	c80_18
ER13_7e	0	c100_695	c97.5_472	c95_280	c92.5_180	c90_115	c87.5_68	c85_45	c82.5_26	c80_18
ER13_92a	0	c100_123	c97.5_82	c95_40	c92.5_22	c90_14	c87.5_6	c85_4	c82.5_2	c80_1
ER13_92b	0	c100_123	c97.5_82	c95_40	c92.5_22	c90_14	c87.5_6	c85_4	c82.5_2	c80_1
ER13_92d	0	c100_123	c97.5_82	c95_40	c92.5_22	c90_14	c87.5_6	c85_4	c82.5_2	c80_1
ER13_92e	0	c100_123	c97.5_82	c95_40	c92.5_22	c90_14	c87.5_6	c85_4	c82.5_2	c80_1
ER13_95a	0	c100_616	c97.5_412	c95_242	c92.5_151	c90_95	c87.5_54	c85_36	c82.5_19	c80_13
ER13_95b	0	c100_616	c97.5_412	c95_242	c92.5_151	c90_95	c87.5_54	c85_36	c82.5_19	c80_13
ER13_95c	0	c100_537	c97.5_361	c95_208	c92.5_132	c90_84	c87.5_49	c85_32	c82.5_18	c80_13
ER13_95d	0	c100_537	c97.5_361	c95_208	c92.5_132	c90_84	c87.5_49	c85_32	c82.5_18	c80_13
ER13_95e	0	c100_537	c97.5_361	c95_208	c92.5_132	c90_84	c87.5_49	c85_32	c82.5_18	c80_13
MD12_13_12a	0	c100_976	c97.5_660	c95_399	c92.5_270	c90_170	c87.5_109	c85_73	c82.5_46	c80_32
MD12_13_12b	0	c100_976	c97.5_660	c95_399	c92.5_270	c90_170	c87.5_109	c85_73	c82.5_46	c80_32
MD12_13_12c	0	c100_976	c97.5_660	c95_399	c92.5_270	c90_170	c87.5_109	c85_73	c82.5_46	c80_32
MD12_13_16a	0	c100_661	c97.5_448	c95_265	c92.5_169	c90_110	c87.5_64	c85_42	c82.5_25	c80_18
MD12_13_16b	0	c100_344	c97.5_227	c95_119	c92.5_72	c90_48	c87.5_23	c85_13	c82.5_8	c80_6
MD12_13_16c	0	c100_661	c97.5_448	c95_265	c92.5_169	c90_110	c87.5_64	c85_42	c82.5_25	c80_18
MD12_13_16d	0	c100_190	c97.5_126	c95_66	c92.5_35	c90_23	c87.5_10	c85_5	c82.5_3	c80_2
MD12_13_16e	0	c100_346	c97.5_228	c95_119	c92.5_72	c90_48	c87.5_23	c85_13	c82.5_8	c80_6
MD12_13_1a	0	c100_705	c97.5_476	c95_283	c92.5_181	c90_115	c87.5_68	c85_45	c82.5_26	c80_18
MD12_13_1b	0	c100_457	c97.5_312	c95_181	c92.5_120	c90_78	c87.5_45	c85_29	c82.5_17	c80_13
MD12_13_1c	0	c100_490	c97.5_329	c95_189	c92.5_121	c90_78	c87.5_45	c85_29	c82.5_17	c80_13
MD12_13_1d	0	c100_534	c97.5_359	c95_208	c92.5_132	c90_84	c87.5_49	c85_32	c82.5_18	c80_13
MD12_13_1e	0	c100_490	c97.5_329	c95_189	c92.5_121	c90_78	c87.5_45	c85_29	c82.5_17	c80_13
MD12_13_20b	0	c100_898	c97.5_610	c95_371	c92.5_250	c90_159	c87.5_103	c85_68	c82.5_43	c80_31
MD12_13_20c	0	c100_898	c97.5_610	c95_371	c92.5_250	c90_159	c87.5_103	c85_68	c82.5_43	c80_31
MD12_13_20d	0	c100_898	c97.5_610	c95_371	c92.5_250	c90_159	c87.5_103	c85_68	c82.5_43	c80_31
MD12_13_20e	0	c100_898	c97.5_610	c95_371	c92.5_250	c90_159	c87.5_103	c85_68	c82.5_43	c80_31
MD12_13_23a	0	c100_898	c97.5_610	c95_371	c92.5_250	c90_159	c87.5_103	c85_68	c82.5_43	c80_31
MD12_13_23b	0	c100_898	c97.5_610	c95_371	c92.5_250	c90_159	c87.5_103	c85_68	c82.5_43	c80_31
MD12_13_23c	0	c100_898	c97.5_610	c95_371	c92.5_250	c90_159	c87.5_103	c85_68	c82.5_43	c80_31
MD12_13_23d	0	c100_898	c97.5_610	c95_371	c92.5_250	c90_159	c87.5_103	c85_68	c82.5_43	c80_31
MD12_13_23e	0	c100_898	c97.5_610	c95_371	c92.5_250	c90_159	c87.5_103	c85_68	c82.5_43	c80_31
MD12_13_26a	0	c100_524	c97.5_350	c95_200	c92.5_126	c90_80	c87.5_47	c85_30	c82.5_17	c80_13
MD12_13_26b	0	c100_948	c97.5_641	c95_387	c92.5_262	c90_165	c87.5_105	c85_70	c82.5_44	c80_31
MD12_13_26c	0	c100_948	c97.5_641	c95_387	c92.5_262	c90_165	c87.5_105	c85_70	c82.5_44	c80_31
MD12_13_26d	0	c100_525	c97.5_350	c95_200	c92.5_126	c90_80	c87.5_47	c85_30	c82.5_17	c80_13
MD12_13_26e	0	c100_524	c97.5_350	c95_200	c92.5_126	c90_80	c87.5_47	c85_30	c82.5_17	c80_13
MD12_13_27e	0	c100_183	c97.5_122	c95_63	c92.5_33	c90_22	c87.5_10	c85_5	c82.5_3	c80_2
MD12_13_28b	0	c100_75	c97.5_49	c95_26	c92.5_11	c90_9	c87.5_6	c85_4	c82.5_2	c80_1
MD12_13_2a	0	c100_740	c97.5_499	c95_298	c92.5_190	c90_122	c87.5_74	c85_48	c82.5_27	c80_19
MD12_13_2b	0	c100_617	c97.5_412	c95_242	c92.5_151	c90_95	c87.5_54	c85_36	c82.5_19	c80_13
MD12_13_2c	0	c100_899	c97.5_610	c95_371	c92.5_250	c90_159	c87.5_103	c85_68	c82.5_43	c80_31
MD12_13_2d	0	c100_900	c97.5_610	c95_371	c92.5_250	c90_159	c87.5_103	c85_68	c82.5_43	c80_31
MD12_13_2e	0	c100_899	c97.5_610	c95_371	c92.5_250	c90_159	c87.5_103	c85_68	c82.5_43	c80_31
MD12_13_30d	0	c100_307	c97.5_203	c95_109	c92.5_65	c90_44	c87.5_21	c85_11	c82.5_7	c80_6
MD12_13_30e	0	c100_307	c97.5_203	c95_109	c92.5_65	c90_44	c87.5_21	c85_11	c82.5_7	c80_6
MD12_13_34a	0	c100_905	c97.5_613	c95_372	c92.5_251	c90_159	c87.5_103	c85_68	c82.5_43	c80_31
MD12_13_34b	0	c100_904	c97.5_613	c95_372	c92.5_251	c90_159	c87.5_103	c85_68	c82.5_43	c80_31
MD12_13_34c	0	c100_515	c97.5_344	c95_195	c92.5_123	c90_78	c87.5_45	c85_29	c82.5_17	c80_13
MD12_13_34c_2	0	c100_515	c97.5_344	c95_195	c92.5_123	c90_78	c87.5_45	c85_29	c82.5_17	c80_13
MD12_13_34c_3	0	c100_515	c97.5_344	c95_195	c92.5_123	c90_78	c87.5_45	c85_29	c82.5_17	c80_13
MD12_13_37a	0	c100_963	c97.5_650	c95_394	c92.5_266	c90_167	c87.5_107	c85_72	c82.5_46	c80_32
MD12_13_37b	0	c100_963	c97.5_650	c95_394	c92.5_266	c90_167	c87.5_107	c85_72	c82.5_46	c80_32
MD12_13_37c	0	c100_963	c97.5_650	c95_394	c92.5_266	c90_167	c87.5_107	c85_72	c82.5_46	c80_32
MD12_13_37d	0	c100_963	c97.5_650	c95_394	c92.5_266	c90_167	c87.5_107	c85_72	c82.5_46	c80_32
MD12_13_37e	0	c100_963	c97.5_650	c95_394	c92.5_266	c90_167	c87.5_107	c85_72	c82.5_46	c80_32
MD12_13_3a	0	c100_1251	c97.5_857	c95_524	c92.5_352	c90_228	c87.5_152	c85_105	c82.5_71	c80_50
MD12_13_3b	0	c100_1153	c97.5_790	c95_486	c92.5_325	c90_212	c87.5_142	c85_97	c82.5_64	c80_44
MD12_13_3c	0	c100_307	c97.5_203	c95_109	c92.5_65	c90_44	c87.5_21	c85_11	c82.5_7	c80_6
MD12_13_3d	0	c100_1153	c97.5_790	c95_486	c92.5_325	c90_212	c87.5_142	c85_97	c82.5_64	c80_44
MD12_13_3e	0	c100_308	c97.5_203	c95_109	c92.5_65	c90_44	c87.5_21	c85_11	c82.5_7	c80_6
MD12_13_47a	0	c100_1085	c97.5_740	c95_453	c92.5_307	c90_198	c87.5_133	c85_92	c82.5_61	c80_43
MD12_13_47b	0	c100_1085	c97.5_740	c95_453	c92.5_307	c90_198	c87.5_133	c85_92	c82.5_61	c80_43
MD12_13_47c	0	c100_1085	c97.5_740	c95_453	c92.5_307	c90_198	c87.5_133	c85_92	c82.5_61	c80_43
MD12_13_47d	0	c100_1085	c97.5_740	c95_453	c92.5_307	c90_198	c87.5_133	c85_92	c82.5_61	c80_43
MD12_13_47e	0	c100_1085	c97.5_740	c95_453	c92.5_307	c90_198	c87.5_133	c85_92	c82.5_61	c80_43
MD12_13_50d	0	c100_480	c97.5_324	c95_188	c92.5_121	c90_78	c87.5_45	c85_29	c82.5_17	c80_13
MD12_13_51c	0	c100_2023	c97.5_1430	c95_928	c92.5_639	c90_444	c87.5_315	c85_224	c82.5_158	c80_113
MD12_13_51e	0	c100_2023	c97.5_1430	c95_928	c92.5_639	c90_444	c87.5_315	c85_224	c82.5_158	c80_113
MD12_13_53a	0	c100_1777	c97.5_1253	c95_809	c92.5_557	c90_385	c87.5_267	c85_185	c82.5_134	c80_98
MD12_13_53b	0	c100_1777	c97.5_1253	c95_809	c92.5_557	c90_385	c87.5_267	c85_185	c82.5_134	c80_98
MD12_13_53c	0	c100_748	c97.5_504	c95_302	c92.5_194	c90_126	c87.5_78	c85_51	c82.5_29	c80_20
MD12_13_53d	0	c100_1777	c97.5_1253	c95_809	c92.5_557	c90_385	c87.5_267	c85_185	c82.5_134	c80_98
MD12_13_53e	0	c100_748	c97.5_504	c95_302	c92.5_194	c90_126	c87.5_78	c85_51	c82.5_29	c80_20
MD12_13_57a	0	c100_457	c97.5_312	c95_181	c92.5_120	c90_78	c87.5_45	c85_29	c82.5_17	c80_13
MD12_13_58a	0	c100_544	c97.5_364	c95_208	c92.5_132	c90_84	c87.5_49	c85_32	c82.5_18	c80_13
MD12_13_58b	0	c100_2120	c97.5_1488	c95_958	c92.5_657	c90_452	c87.5_321	c85_225	c82.5_158	c80_113
MD12_13_58c	0	c100_2120	c97.5_1488	c95_958	c92.5_657	c90_452	c87.5_321	c85_225	c82.5_158	c80_113
MD12_13_58d	0	c100_2120	c97.5_1488	c95_958	c92.5_657	c90_452	c87.5_321	c85_225	c82.5_158	c80_113
MD12_13_58e	0	c100_544	c97.5_364	c95_208	c92.5_132	c90_84	c87.5_49	c85_32	c82.5_18	c80_13
MD12_13_6a	0	c100_2490	c97.5_1771	c95_1181	c92.5_835	c90_586	c87.5_416	c85_296	c82.5_209	c80_151
MD12_13_6b	0	c100_2536	c97.5_1795	c95_1193	c92.5_842	c90_589	c87.5_417	c85_296	c82.5_209	c80_151
MD12_13_6c	0	c100_2537	c97.5_1795	c95_1193	c92.5_842	c90_589	c87.5_417	c85_296	c82.5_209	c80_151
MD12_13_6d	0	c100_2512	c97.5_1783	c95_1190	c92.5_840	c90_588	c87.5_416	c85_296	c82.5_209	c80_151
MD12_13_6e	0	c100_2513	c97.5_1783	c95_1190	c92.5_840	c90_588	c87.5_416	c85_296	c82.5_209	c80_151
MD12_13_75a	0	c100_2521	c97.5_1788	c95_1192	c92.5_842	c90_589	c87.5_417	c85_296	c82.5_209	c80_151
MD12_13_75b	0	c100_2521	c97.5_1788	c95_1192	c92.5_842	c90_589	c87.5_417	c85_296	c82.5_209	c80_151
MD12_13_75c	0	c100_2521	c97.5_1788	c95_1192	c92.5_842	c90_589	c87.5_417	c85_296	c82.5_209	c80_151
MD12_13_75d	0	c100_2521	c97.5_1788	c95_1192	c92.5_842	c90_589	c87.5_417	c85_296	c82.5_209	c80_151
MD12_13_75e	0	c100_2521	c97.5_1788	c95_1192	c92.5_842	c90_589	c87.5_417	c85_296	c82.5_209	c80_151
MD12_13_78a	0	c100_509	c97.5_341	c95_194	c92.5_122	c90_78	c87.5_45	c85_29	c82.5_17	c80_13
MD12_13_78c	0	c100_1223	c97.5_840	c95_516	c92.5_346	c90_226	c87.5_150	c85_103	c82.5_70	c80_49
MD12_13_78d	0	c100_490	c97.5_329	c95_189	c92.5_121	c90_78	c87.5_45	c85_29	c82.5_17	c80_13
MD12_13_78e	0	c100_1223	c97.5_840	c95_516	c92.5_346	c90_226	c87.5_150	c85_103	c82.5_70	c80_49
MD12_13_79a	0	c100_75	c97.5_49	c95_26	c92.5_11	c90_9	c87.5_6	c85_4	c82.5_2	c80_1
MD12_13_79b	0	c100_75	c97.5_49	c95_26	c92.5_11	c90_9	c87.5_6	c85_4	c82.5_2	c80_1
MD12_13_79c	0	c100_75	c97.5_49	c95_26	c92.5_11	c90_9	c87.5_6	c85_4	c82.5_2	c80_1
MD12_13_79d	0	c100_75	c97.5_49	c95_26	c92.5_11	c90_9	c87.5_6	c85_4	c82.5_2	c80_1
MD12_13_79e	0	c100_75	c97.5_49	c95_26	c92.5_11	c90_9	c87.5_6	c85_4	c82.5_2	c80_1
MD12_13_7a	0	c100_949	c97.5_641	c95_387	c92.5_262	c90_165	c87.5_105	c85_70	c82.5_44	c80_31
MD12_13_7c	0	c100_190	c97.5_126	c95_66	c92.5_35	c90_23	c87.5_10	c85_5	c82.5_3	c80_2
MD12_13_8a	0	c100_190	c97.5_126	c95_66	c92.5_35	c90_23	c87.5_10	c85_5	c82.5_3	c80_2
MD12_13_8b	0	c100_190	c97.5_126	c95_66	c92.5_35	c90_23	c87.5_10	c85_5	c82.5_3	c80_2
MD12_13_8c	0	c100_206	c97.5_136	c95_72	c92.5_39	c90_26	c87.5_11	c85_6	c82.5_3	c80_2
MD12_13_8d	0	c100_190	c97.5_126	c95_66	c92.5_35	c90_23	c87.5_10	c85_5	c82.5_3	c80_2
MD12_13_8e	0	c100_2120	c97.5_1488	c95_958	c92.5_657	c90_452	c87.5_321	c85_225	c82.5_158	c80_113
MD12_13_9b	0	c100_661	c97.5_448	c95_265	c92.5_169	c90_110	c87.5_64	c85_42	c82.5_25	c80_18
MD12_13_9c	0	c100_661	c97.5_448	c95_265	c92.5_169	c90_110	c87.5_64	c85_42	c82.5_25	c80_18
MD12_13_9d	0	c100_661	c97.5_448	c95_265	c92.5_169	c90_110	c87.5_64	c85_42	c82.5_25	c80_18
MD12_13_9e	0	c100_661	c97.5_448	c95_265	c92.5_169	c90_110	c87.5_64	c85_42	c82.5_25	c80_18
S11a	0	c100_2709	c97.5_1935	c95_1293	c92.5_922	c90_652	c87.5_463	c85_333	c82.5_240	c80_173
S11b	0	c100_2875	c97.5_2025	c95_1335	c92.5_941	c90_660	c87.5_469	c85_335	c82.5_240	c80_173
S13e	0	c100_3042	c97.5_2131	c95_1391	c92.5_968	c90_677	c87.5_479	c85_341	c82.5_245	c80_176
S2ab	0	c100_669	c97.5_454	c95_268	c92.5_171	c90_111	c87.5_65	c85_42	c82.5_25	c80_18
S2b	0	c100_2270	c97.5_1596	c95_1032	c92.5_713	c90_491	c87.5_345	c85_240	c82.5_167	c80_118
S2e	0	c100_2270	c97.5_1596	c95_1032	c92.5_713	c90_491	c87.5_345	c85_240	c82.5_167	c80_118
S2f	0	c100_648	c97.5_440	c95_263	c92.5_169	c90_110	c87.5_64	c85_42	c82.5_25	c80_18
S2g	0	c100_669	c97.5_454	c95_268	c92.5_171	c90_111	c87.5_65	c85_42	c82.5_25	c80_18
S2h	0	c100_669	c97.5_454	c95_268	c92.5_171	c90_111	c87.5_65	c85_42	c82.5_25	c80_18
S3c	0	c100_669	c97.5_454	c95_268	c92.5_171	c90_111	c87.5_65	c85_42	c82.5_25	c80_18
S4f	0	c100_3098	c97.5_2170	c95_1422	c92.5_989	c90_692	c87.5_492	c85_351	c82.5_252	c80_180
S4g	0	c100_3102	c97.5_2173	c95_1422	c92.5_989	c90_692	c87.5_492	c85_351	c82.5_252	c80_180
S5d	0	c100_1158	c97.5_793	c95_487	c92.5_325	c90_212	c87.5_142	c85_97	c82.5_64	c80_44
S6b	0	c100_2719	c97.5_1941	c95_1294	c92.5_922	c90_652	c87.5_463	c85_333	c82.5_240	c80_173
S6c	0	c100_2719	c97.5_1941	c95_1294	c92.5_922	c90_652	c87.5_463	c85_333	c82.5_240	c80_173
S6f	0	c100_2719	c97.5_1941	c95_1294	c92.5_922	c90_652	c87.5_463	c85_333	c82.5_240	c80_173
S6g	0	c100_2719	c97.5_1941	c95_1294	c92.5_922	c90_652	c87.5_463	c85_333	c82.5_240	c80_173
S6h	0	c100_2719	c97.5_1941	c95_1294	c92.5_922	c90_652	c87.5_463	c85_333	c82.5_240	c80_173
S6i	0	c100_2719	c97.5_1941	c95_1294	c92.5_922	c90_652	c87.5_463	c85_333	c82.5_240	c80_173
S6k	0	c100_2719	c97.5_1941	c95_1294	c92.5_922	c90_652	c87.5_463	c85_333	c82.5_240	c80_173
S6l	0	c100_2719	c97.5_1941	c95_1294	c92.5_922	c90_652	c87.5_463	c85_333	c82.5_240	c80_173
S7j	0	c100_1998	c97.5_1418	c95_922	c92.5_637	c90_443	c87.5_315	c85_224	c82.5_158	c80_113
S8b	0	c100_4757	c97.5_3299	c95_2119	c92.5_1462	c90_1030	c87.5_744	c85_515	c82.5_373	c80_261
S8d	0	c100_3582	c97.5_2498	c95_1621	c92.5_1128	c90_787	c87.5_563	c85_400	c82.5_286	c80_206
U01	0	c100_3267	c97.5_2285	c95_1497	c92.5_1042	c90_733	c87.5_522	c85_371	c82.5_269	c80_192
U02	0	c100_3267	c97.5_2285	c95_1497	c92.5_1042	c90_733	c87.5_522	c85_371	c82.5_269	c80_192
U03	0	c100_3267	c97.5_2285	c95_1497	c92.5_1042	c90_733	c87.5_522	c85_371	c82.5_269	c80_192
U04	0	c100_3267	c97.5_2285	c95_1497	c92.5_1042	c90_733	c87.5_522	c85_371	c82.5_269	c80_192
U05	0	c100_3267	c97.5_2285	c95_1497	c92.5_1042	c90_733	c87.5_522	c85_371	c82.5_269	c80_192
U06	0	c100_4404	c97.5_3061	c95_1962	c92.5_1358	c90_959	c87.5_698	c85_487	c82.5_350	c80_249
U07	0	c100_4404	c97.5_3061	c95_1962	c92.5_1358	c90_959	c87.5_698	c85_487	c82.5_350	c80_249
U08	0	c100_4404	c97.5_3061	c95_1962	c92.5_1358	c90_959	c87.5_698	c85_487	c82.5_350	c80_249
U09	0	c100_4404	c97.5_3061	c95_1962	c92.5_1358	c90_959	c87.5_698	c85_487	c82.5_350	c80_249
U10	0	c100_4404	c97.5_3061	c95_1962	c92.5_1358	c90_959	c87.5_698	c85_487	c82.5_350	c80_249
U20	0	c100_2709	c97.5_1935	c95_1293	c92.5_922	c90_652	c87.5_463	c85_333	c82.5_240	c80_173
U21	0	c100_2709	c97.5_1935	c95_1293	c92.5_922	c90_652	c87.5_463	c85_333	c82.5_240	c80_173
U22	0	c100_4207	c97.5_2939	c95_1900	c92.5_1318	c90_935	c87.5_681	c85_479	c82.5_347	c80_247
U23	0	c100_4207	c97.5_2939	c95_1900	c92.5_1318	c90_935	c87.5_681	c85_479	c82.5_347	c80_247
U24	0	c100_4207	c97.5_2939	c95_1900	c92.5_1318	c90_935	c87.5_681	c85_479	c82.5_347	c80_247
U25	0	c100_1799	c97.5_1263	c95_814	c92.5_559	c90_385	c87.5_267	c85_185	c82.5_134	c80_98
U26	0	c100_1799	c97.5_1263	c95_814	c92.5_559	c90_385	c87.5_267	c85_185	c82.5_134	c80_98
U27	0	c100_1629	c97.5_1127	c95_707	c92.5_480	c90_328	c87.5_228	c85_161	c82.5_118	c80_88
U28	0	c100_1862	c97.5_1305	c95_839	c92.5_573	c90_393	c87.5_273	c85_187	c82.5_136	c80_99
U29	0	c100_1862	c97.5_1305	c95_839	c92.5_573	c90_393	c87.5_273	c85_187	c82.5_136	c80_99
U30	0	c100_1862	c97.5_1305	c95_839	c92.5_573	c90_393	c87.5_273	c85_187	c82.5_136	c80_99
U31	0	c100_3883	c97.5_2709	c95_1743	c92.5_1205	c90_846	c87.5_609	c85_427	c82.5_307	c80_218
U32	0	c100_1704	c97.5_1185	c95_751	c92.5_513	c90_351	c87.5_241	c85_170	c82.5_123	c80_89
U33	0	c100_1799	c97.5_1263	c95_814	c92.5_559	c90_385	c87.5_267	c85_185	c82.5_134	c80_98
U34	0	c100_1799	c97.5_1263	c95_814	c92.5_559	c90_385	c87.5_267	c85_185	c82.5_134	c80_98
U35	0	c100_1696	c97.5_1178	c95_746	c92.5_510	c90_348	c87.5_240	c85_169	c82.5_122	c80_89
U36	0	c100_1515	c97.5_1067	c95_676	c92.5_469	c90_324	c87.5_228	c85_161	c82.5_118	c80_88
U37	0	c100_1629	c97.5_1127	c95_707	c92.5_480	c90_328	c87.5_228	c85_161	c82.5_118	c80_88
U38	0	c100_1799	c97.5_1263	c95_814	c92.5_559	c90_385	c87.5_267	c85_185	c82.5_134	c80_98
U39	0	c100_1622	c97.5_1124	c95_705	c92.5_479	c90_327	c87.5_228	c85_161	c82.5_118	c80_88
U40	0	c100_1799	c97.5_1263	c95_814	c92.5_559	c90_385	c87.5_267	c85_185	c82.5_134	c80_98
U41	0	c100_1799	c97.5_1263	c95_814	c92.5_559	c90_385	c87.5_267	c85_185	c82.5_134	c80_98
U42	0	c100_1799	c97.5_1263	c95_814	c92.5_559	c90_385	c87.5_267	c85_185	c82.5_134	c80_98
U43	0	c100_1801	c97.5_1264	c95_814	c92.5_559	c90_385	c87.5_267	c85_185	c82.5_134	c80_98
U44	0	c100_1799	c97.5_1263	c95_814	c92.5_559	c90_385	c87.5_267	c85_185	c82.5_134	c80_98
U45	0	c100_1799	c97.5_1263	c95_814	c92.5_559	c90_385	c87.5_267	c85_185	c82.5_134	c80_98
U46	0	c100_1862	c97.5_1305	c95_839	c92.5_573	c90_393	c87.5_273	c85_187	c82.5_136	c80_99
U47	0	c100_1799	c97.5_1263	c95_814	c92.5_559	c90_385	c87.5_267	c85_185	c82.5_134	c80_98
U48	0	c100_1801	c97.5_1264	c95_814	c92.5_559	c90_385	c87.5_267	c85_185	c82.5_134	c80_98
U49	0	c100_1862	c97.5_1305	c95_839	c92.5_573	c90_393	c87.5_273	c85_187	c82.5_136	c80_99
U50	0	c100_1799	c97.5_1263	c95_814	c92.5_559	c90_385	c87.5_267	c85_185	c82.5_134	c80_98
U51	0	c100_2344	c97.5_1651	c95_1080	c92.5_752	c90_523	c87.5_368	c85_256	c82.5_180	c80_131
U52	0	c100_2344	c97.5_1651	c95_1080	c92.5_752	c90_523	c87.5_368	c85_256	c82.5_180	c80_131
U53	0	c100_2344	c97.5_1651	c95_1080	c92.5_752	c90_523	c87.5_368	c85_256	c82.5_180	c80_131
U54	0	c100_2345	c97.5_1652	c95_1080	c92.5_752	c90_523	c87.5_368	c85_256	c82.5_180	c80_131
U55	0	c100_2345	c97.5_1652	c95_1080	c92.5_752	c90_523	c87.5_368	c85_256	c82.5_180	c80_131
U56	0	c100_2345	c97.5_1652	c95_1080	c92.5_752	c90_523	c87.5_368	c85_256	c82.5_180	c80_131
U57	0	c100_1837	c97.5_1283	c95_824	c92.5_562	c90_386	c87.5_268	c85_185	c82.5_134	c80_98
